4.1437 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
4.7493 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001378CF20430>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001378CF203D0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001378CF20250>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001378D0E6E80>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.7495 	EXP 	window1: mouseVisible = True
4.7495 	EXP 	window1: backgroundImage = ''
4.7496 	EXP 	window1: backgroundFit = 'none'
4.7523 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
4.7523 	EXP 	window1: recordFrameIntervals = False
4.9147 	EXP 	window1: recordFrameIntervals = True
5.0980 	EXP 	Screen (0) actual frame rate measured at 60.14Hz
5.0981 	EXP 	window1: recordFrameIntervals = False
5.0982 	EXP 	window1: mouseVisible = False
6.7764 	EXP 	Trial_mult: status = STARTED
6.7769 	EXP 	window1: mouseVisible = True
6.8267 	EXP 	Created Instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Instructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.8268 	EXP 	window1: mouseVisible = True
6.8290 	EXP 	Created cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
7.4015 	EXP 	Sound sound_1 set volume 1.000
7.4016 	EXP 	window1: mouseVisible = True
7.4076 	EXP 	Created breakk = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='breakk', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.4077 	EXP 	window1: mouseVisible = True
7.4193 	EXP 	Created respp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='respp', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0095 	EXP 	Instructions: autoDraw = True
0.7239 	EXP 	Imported audio_file_paths.csv as conditions, 400 conditions, 1 params
0.7247 	EXP 	Created sequence: sequential, trialTypes=400, nReps=1, seed=None
0.7249 	EXP 	New trial (rep=0, index=0): OrderedDict([('audio', 'block1_trial1_attendright_leadtarget.wav')])
0.7283 	EXP 	Instructions: autoDraw = False
0.7329 	EXP 	cross: autoDraw = True
2.6815 	EXP 	Sound  started
6.4539 	EXP 	cross: autoDraw = False
6.4539 	EXP 	respp: autoDraw = True
7.4380 	EXP 	New trial (rep=0, index=1): OrderedDict([('audio', 'block1_trial2_attendright_leadmasker.wav')])
7.4510 	EXP 	respp: autoDraw = False
7.4677 	EXP 	cross: autoDraw = True
9.4463 	EXP 	Sound  started
13.2185 	EXP 	cross: autoDraw = False
13.2185 	EXP 	respp: autoDraw = True
14.2847 	EXP 	New trial (rep=0, index=2): OrderedDict([('audio', 'block1_trial3_attendleft_leadmasker.wav')])
14.2990 	EXP 	respp: autoDraw = False
14.3156 	EXP 	cross: autoDraw = True
16.2943 	EXP 	Sound  started
20.0667 	EXP 	cross: autoDraw = False
20.0667 	EXP 	respp: autoDraw = True
21.1992 	EXP 	New trial (rep=0, index=3): OrderedDict([('audio', 'block1_trial4_attendright_leadtarget.wav')])
21.2135 	EXP 	respp: autoDraw = False
21.2300 	EXP 	cross: autoDraw = True
23.2088 	EXP 	Sound  started
26.9810 	EXP 	cross: autoDraw = False
26.9810 	EXP 	respp: autoDraw = True
28.1501 	EXP 	New trial (rep=0, index=4): OrderedDict([('audio', 'block1_trial5_attendleft_leadtarget.wav')])
28.1612 	EXP 	respp: autoDraw = False
28.1776 	EXP 	cross: autoDraw = True
30.1561 	EXP 	Sound  started
33.9290 	EXP 	cross: autoDraw = False
33.9290 	EXP 	respp: autoDraw = True
34.9786 	EXP 	New trial (rep=0, index=5): OrderedDict([('audio', 'block1_trial6_attendright_leadtarget.wav')])
34.9925 	EXP 	respp: autoDraw = False
35.0089 	EXP 	cross: autoDraw = True
36.9876 	EXP 	Sound  started
40.7601 	EXP 	cross: autoDraw = False
40.7601 	EXP 	respp: autoDraw = True
41.7270 	EXP 	New trial (rep=0, index=6): OrderedDict([('audio', 'block1_trial7_attendleft_leadtarget.wav')])
41.7407 	EXP 	respp: autoDraw = False
41.7570 	EXP 	cross: autoDraw = True
43.7361 	EXP 	Sound  started
45.2494 	EXP 	Trial_mult: status = STOPPED
45.2646 	EXP 	cross: autoDraw = False
45.2649 	EXP 	Trial_mult: status = STOPPED
45.3729 	EXP 	window1: mouseVisible = True
