6.1538 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
6.8679 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000262CA8912E0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000262CA891280>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000262CA8910D0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000262CAA9AD30>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.8680 	EXP 	window1: mouseVisible = True
6.8681 	EXP 	window1: backgroundImage = ''
6.8681 	EXP 	window1: backgroundFit = 'none'
6.8708 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.8708 	EXP 	window1: recordFrameIntervals = False
7.0330 	EXP 	window1: recordFrameIntervals = True
7.2174 	EXP 	Screen (0) actual frame rate measured at 59.87Hz
7.2175 	EXP 	window1: recordFrameIntervals = False
7.2180 	EXP 	window1: mouseVisible = False
9.0079 	EXP 	Trial_mult: status = STARTED
9.0083 	EXP 	window1: mouseVisible = True
9.0589 	EXP 	Created Instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Instructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.0590 	EXP 	window1: mouseVisible = True
9.0615 	EXP 	Created cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
9.5203 	EXP 	Sound sound_1 set volume 1.000
9.5205 	EXP 	window1: mouseVisible = True
9.5265 	EXP 	Created breakk = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='breakk', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.5266 	EXP 	window1: mouseVisible = True
9.5384 	EXP 	Created respp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='respp', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0088 	EXP 	Instructions: autoDraw = True
0.9839 	EXP 	Imported audio_file_paths.csv as conditions, 400 conditions, 1 params
0.9847 	EXP 	Created sequence: sequential, trialTypes=400, nReps=1, seed=None
0.9848 	EXP 	New trial (rep=0, index=0): OrderedDict([('audio', 'block1_trial1_attendright_leadtarget.wav')])
0.9900 	EXP 	Instructions: autoDraw = False
0.9900 	EXP 	cross: autoDraw = True
2.9463 	EXP 	Sound  started
6.7190 	EXP 	cross: autoDraw = False
6.7190 	EXP 	respp: autoDraw = True
7.9349 	EXP 	New trial (rep=0, index=1): OrderedDict([('audio', 'block1_trial2_attendright_leadmasker.wav')])
7.9486 	EXP 	respp: autoDraw = False
7.9486 	EXP 	cross: autoDraw = True
9.9440 	EXP 	Sound  started
13.6999 	EXP 	cross: autoDraw = False
13.7164 	EXP 	cross: autoDraw = False
13.7164 	EXP 	respp: autoDraw = True
14.9332 	EXP 	New trial (rep=0, index=2): OrderedDict([('audio', 'block1_trial3_attendleft_leadmasker.wav')])
14.9460 	EXP 	respp: autoDraw = False
