5.3804 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
6.1343 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022105D20280>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022105D20220>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022105D20070>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022105EE7CD0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.1345 	EXP 	window1: mouseVisible = True
6.1346 	EXP 	window1: backgroundImage = ''
6.1346 	EXP 	window1: backgroundFit = 'none'
6.1376 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.1376 	EXP 	window1: recordFrameIntervals = False
6.2999 	EXP 	window1: recordFrameIntervals = True
6.4832 	EXP 	Screen (0) actual frame rate measured at 60.09Hz
6.4833 	EXP 	window1: recordFrameIntervals = False
6.4835 	EXP 	window1: mouseVisible = False
8.2810 	EXP 	Trial_mult: status = STARTED
8.2814 	EXP 	window1: mouseVisible = True
8.3315 	EXP 	Created Instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Instructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.3316 	EXP 	window1: mouseVisible = True
8.3340 	EXP 	Created cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
8.8505 	EXP 	Sound sound_1 set volume 1.000
8.8507 	EXP 	window1: mouseVisible = True
8.8571 	EXP 	Created Rest = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Rest', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Take a break!\n\nPress any key to continue.', units='height', win=Window(...), wrapWidth=1)
8.8572 	EXP 	window1: mouseVisible = True
8.8695 	EXP 	Created respp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='respp', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0116 	EXP 	Instructions: autoDraw = True
1.2103 	EXP 	Imported audio_file_paths.csv as conditions, 400 conditions, 1 params
1.2117 	EXP 	Created sequence: sequential, trialTypes=400, nReps=1, seed=None
1.2122 	EXP 	New trial (rep=0, index=0): OrderedDict([('audio', 'block1_trial1_attendright_leadtarget.wav')])
1.2190 	EXP 	Instructions: autoDraw = False
1.2190 	EXP 	cross: autoDraw = True
3.2137 	EXP 	Sound  started
6.9704 	EXP 	cross: autoDraw = False
6.9867 	EXP 	cross: autoDraw = False
12.7046 	EXP 	respp: autoDraw = True
14.8359 	EXP 	New trial (rep=0, index=1): OrderedDict([('audio', 'block1_trial2_attendright_leadmasker.wav')])
14.8488 	EXP 	respp: autoDraw = False
14.8488 	EXP 	cross: autoDraw = True
16.8439 	EXP 	Sound  started
20.7764 	EXP 	Sound  reached end of file
20.7765 	EXP 	Sound  reached end of file
20.7790 	EXP 	cross: autoDraw = False
20.7790 	EXP 	cross: autoDraw = False
26.3508 	EXP 	respp: autoDraw = True
27.9982 	EXP 	New trial (rep=0, index=2): OrderedDict([('audio', 'block1_trial3_attendleft_leadmasker.wav')])
28.0128 	EXP 	respp: autoDraw = False
28.0128 	EXP 	cross: autoDraw = True
30.0078 	EXP 	Sound  started
33.7638 	EXP 	cross: autoDraw = False
33.7806 	EXP 	cross: autoDraw = False
39.5146 	EXP 	respp: autoDraw = True
